u,v,key,osmid,bridge,highway,lanes,name,oneway,reversed,length,width,ref,service,access,tunnel,junction,maxspeed,landuse,geometry
314655531,314655532,0,540644108,,footway,,,False,True,18.41422877543078,,,,,,,,,"LINESTRING (104.1061665 30.7119788, 104.1061515 30.7118137)"
314655532,314655531,0,540644108,,footway,,,False,False,18.41422877543078,,,,,,,,,"LINESTRING (104.1061515 30.7118137, 104.1061665 30.7119788)"
314655532,314655533,0,540644108,,footway,,,False,True,19.548955216593345,,,,,,,,,"LINESTRING (104.1061515 30.7118137, 104.1060985 30.7116439)"
314655533,314655532,0,540644108,,footway,,,False,False,19.548955216593345,,,,,,,,,"LINESTRING (104.1060985 30.7116439, 104.1061515 30.7118137)"
314655533,314655535,0,540644108,,footway,,,False,True,19.716542139498134,,,,,,,,,"LINESTRING (104.1060985 30.7116439, 104.1060844 30.711467)"
314655533,6176640595,0,659714946,,footway,,,False,True,13.41663572938143,,,,,,,,,"LINESTRING (104.1060985 30.7116439, 104.1059653 30.7116819)"
314655535,314655533,0,540644108,,footway,,,False,False,19.716542139498134,,,,,,,,,"LINESTRING (104.1060844 30.711467, 104.1060985 30.7116439)"
314655535,314655536,0,540644108,,footway,,,False,True,9.793518681076742,,,,,,,,,"LINESTRING (104.1060844 30.711467, 104.1060408 30.7113873)"
314655536,314655535,0,540644108,,footway,,,False,False,9.793518681076742,,,,,,,,,"LINESTRING (104.1060408 30.7113873, 104.1060844 30.711467)"
314655536,314655537,0,540644108,,footway,,,False,True,15.675725605382329,,,,,,,,,"LINESTRING (104.1060408 30.7113873, 104.1059972 30.7112514)"
314655537,314655536,0,540644108,,footway,,,False,False,15.675725605382329,,,,,,,,,"LINESTRING (104.1059972 30.7112514, 104.1060408 30.7113873)"
314655537,314655538,0,540644108,,footway,,,False,True,10.430098853403539,,,,,,,,,"LINESTRING (104.1059972 30.7112514, 104.1059972 30.7111576)"
314655538,314655537,0,540644108,,footway,,,False,False,10.430098853403539,,,,,,,,,"LINESTRING (104.1059972 30.7111576, 104.1059972 30.7112514)"
314655538,6176640596,0,540644108,,footway,,,False,True,23.74958046274086,,,,,,,,,"LINESTRING (104.1059972 30.7111576, 104.1060042 30.7109441)"
314655539,6176640596,0,540644108,,footway,,,False,False,8.173912498088248,,,,,,,,,"LINESTRING (104.106019 30.7108717, 104.1060042 30.7109441)"
314655539,314655540,0,540644108,,footway,,,False,True,4.803624167929275,,,,,,,,,"LINESTRING (104.106019 30.7108717, 104.1060517 30.7108389)"
314655539,6176640597,0,659714947,,footway,,,False,False,34.81389111070236,,,,,,,,,"LINESTRING (104.106019 30.7108717, 104.1056998 30.7110224)"
314655540,314655539,0,540644108,,footway,,,False,False,4.803624167929275,,,,,,,,,"LINESTRING (104.1060517 30.7108389, 104.106019 30.7108717)"
314655540,314655542,0,540644108,,footway,,,False,True,5.369402738491946,,,,,,,,,"LINESTRING (104.1060517 30.7108389, 104.106079 30.7107967)"
314655542,314655540,0,540644108,,footway,,,False,False,5.369402738491946,,,,,,,,,"LINESTRING (104.106079 30.7107967, 104.1060517 30.7108389)"
314655542,314655546,0,540644108,,footway,,,False,True,5.1344301661946465,,,,,,,,,"LINESTRING (104.106079 30.7107967, 104.1061008 30.7107545)"
314655546,314655542,0,540644108,,footway,,,False,False,5.1344301661946465,,,,,,,,,"LINESTRING (104.1061008 30.7107545, 104.106079 30.7107967)"
314655546,5225036075,0,540644108,,footway,,,False,True,8.328022258301857,,,,,,,,,"LINESTRING (104.1061008 30.7107545, 104.1061052 30.7106797)"
314655550,5225036075,0,540644108,,footway,,,False,False,4.808730723773139,,,,,,,,,"LINESTRING (104.1060953 30.7106373, 104.1061052 30.7106797)"
314655550,314655554,0,540644108,,footway,,,False,True,13.357779016785683,,,,,,,,,"LINESTRING (104.1060953 30.7106373, 104.1060463 30.7105248)"
314655554,314655550,0,540644108,,footway,,,False,False,13.357779016785683,,,,,,,,,"LINESTRING (104.1060463 30.7105248, 104.1060953 30.7106373)"
314655554,314655556,0,540644108,,footway,,,False,True,6.676124588776632,,,,,,,,,"LINESTRING (104.1060463 30.7105248, 104.1060027 30.7104779)"
314655556,314655554,0,540644108,,footway,,,False,False,6.676124588776632,,,,,,,,,"LINESTRING (104.1060027 30.7104779, 104.1060463 30.7105248)"
314655556,314655562,0,540644108,,footway,,,False,True,8.243888283813138,,,,,,,,,"LINESTRING (104.1060027 30.7104779, 104.1059318 30.7104357)"
314655562,314655556,0,540644108,,footway,,,False,False,8.243888283813138,,,,,,,,,"LINESTRING (104.1059318 30.7104357, 104.1060027 30.7104779)"
314655562,314655565,0,540644108,,footway,,,False,True,6.780943432596974,,,,,,,,,"LINESTRING (104.1059318 30.7104357, 104.1058663 30.7104123)"
314655565,314655562,0,540644108,,footway,,,False,False,6.780943432596974,,,,,,,,,"LINESTRING (104.1058663 30.7104123, 104.1059318 30.7104357)"
314655565,314655571,0,540644108,,footway,,,False,True,7.810603908033458,,,,,,,,,"LINESTRING (104.1058663 30.7104123, 104.1057846 30.7104123)"
314655571,314655565,0,540644108,,footway,,,False,False,7.810603908033458,,,,,,,,,"LINESTRING (104.1057846 30.7104123, 104.1058663 30.7104123)"
314655571,314655576,0,540644108,,footway,,,False,True,20.560337354040772,,,,,,,,,"LINESTRING (104.1057846 30.7104123, 104.1055727 30.7103807)"
314655576,314655571,0,540644108,,footway,,,False,False,20.560337354040772,,,,,,,,,"LINESTRING (104.1055727 30.7103807, 104.1057846 30.7104123)"
314655576,314655583,0,540644108,,footway,,,False,True,12.875135675044163,,,,,,,,,"LINESTRING (104.1055727 30.7103807, 104.1054737 30.7103022)"
314655583,314655576,0,540644108,,footway,,,False,False,12.875135675044163,,,,,,,,,"LINESTRING (104.1054737 30.7103022, 104.1055727 30.7103807)"
314655583,314655589,0,540644108,,footway,,,False,True,12.93420723732979,,,,,,,,,"LINESTRING (104.1054737 30.7103022, 104.1054519 30.7101874)"
314655589,314655583,0,540644108,,footway,,,False,False,12.93420723732979,,,,,,,,,"LINESTRING (104.1054519 30.7101874, 104.1054737 30.7103022)"
314655589,5231873940,0,540644108,,footway,,,False,True,16.10554657037466,,,,,,,,,"LINESTRING (104.1054519 30.7101874, 104.1053023 30.7101208)"
314656036,5231873940,0,540644108,,footway,,,False,False,15.181634146882542,,,,,,,,,"LINESTRING (104.1051527 30.710075, 104.1053023 30.7101208)"
314656036,314656039,0,540644108,,footway,,,False,True,10.912997462956948,,,,,,,,,"LINESTRING (104.1051527 30.710075, 104.1050476 30.7100367)"
314656039,314656036,0,540644108,,footway,,,False,False,10.912997462956948,,,,,,,,,"LINESTRING (104.1050476 30.7100367, 104.1051527 30.710075)"
314656039,314656044,0,540644108,,footway,,,False,True,10.952418256469402,,,,,,,,,"LINESTRING (104.1050476 30.7100367, 104.1049371 30.7100107)"
314656044,314656039,0,540644108,,footway,,,False,False,10.952418256469402,,,,,,,,,"LINESTRING (104.1049371 30.7100107, 104.1050476 30.7100367)"
314656044,314656048,0,540644108,,footway,,,False,True,15.353769937325605,,,,,,,,,"LINESTRING (104.1049371 30.7100107, 104.1047863 30.7099632)"
314656048,314656044,0,540644108,,footway,,,False,False,15.353769937325605,,,,,,,,,"LINESTRING (104.1047863 30.7099632, 104.1049371 30.7100107)"
314656048,314656053,0,540644108,,footway,,,False,True,13.503916545011828,,,,,,,,,"LINESTRING (104.1047863 30.7099632, 104.1046473 30.7099416)"
314656053,314656048,0,540644108,,footway,,,False,False,13.503916545011828,,,,,,,,,"LINESTRING (104.1046473 30.7099416, 104.1047863 30.7099632)"
314656053,314656058,0,540644108,,footway,,,False,True,14.579190925154208,,,,,,,,,"LINESTRING (104.1046473 30.7099416, 104.1046094 30.7100686)"
314656058,314656053,0,540644108,,footway,,,False,False,14.579190925154208,,,,,,,,,"LINESTRING (104.1046094 30.7100686, 104.1046473 30.7099416)"
314656058,314656063,0,540644108,,footway,,,False,True,12.415231220844714,,,,,,,,,"LINESTRING (104.1046094 30.7100686, 104.1045739 30.710176)"
314656063,314656058,0,540644108,,footway,,,False,False,12.415231220844714,,,,,,,,,"LINESTRING (104.1045739 30.710176, 104.1046094 30.7100686)"
314656063,314656067,0,540644108,,footway,,,False,True,7.318435066015728,,,,,,,,,"LINESTRING (104.1045739 30.710176, 104.1045605 30.7102408)"
314656067,314656063,0,540644108,,footway,,,False,False,7.318435066015728,,,,,,,,,"LINESTRING (104.1045605 30.7102408, 104.1045739 30.710176)"
314656067,314656072,0,540644108,,footway,,,False,True,9.215530719274684,,,,,,,,,"LINESTRING (104.1045605 30.7102408, 104.1045401 30.7103218)"
314656072,314656067,0,540644108,,footway,,,False,False,9.215530719274684,,,,,,,,,"LINESTRING (104.1045401 30.7103218, 104.1045605 30.7102408)"
314656072,314656077,0,540644108,,footway,,,False,True,4.460233375851973,,,,,,,,,"LINESTRING (104.1045401 30.7103218, 104.1045163 30.7103563)"
314656077,314656072,0,540644108,,footway,,,False,False,4.460233375851973,,,,,,,,,"LINESTRING (104.1045163 30.7103563, 104.1045401 30.7103218)"
314656077,314656082,0,540644108,,footway,,,False,True,5.700017289360808,,,,,,,,,"LINESTRING (104.1045163 30.7103563, 104.1045075 30.710407)"
314656082,314656077,0,540644108,,footway,,,False,False,5.700017289360808,,,,,,,,,"LINESTRING (104.1045075 30.710407, 104.1045163 30.7103563)"
314656082,314656086,0,1172474506,,footway,,,False,True,6.5170871869396425,,,,,,,,,"LINESTRING (104.1045075 30.710407, 104.1045703 30.7104298)"
314656086,314656082,0,1172474506,,footway,,,False,False,6.5170871869396425,,,,,,,,,"LINESTRING (104.1045703 30.7104298, 104.1045075 30.710407)"
314656086,314656088,0,1172474506,,footway,,,False,True,5.4233892572733176,,,,,,,,,"LINESTRING (104.1045703 30.7104298, 104.1046104 30.7104643)"
314656088,314656086,0,1172474506,,footway,,,False,False,5.4233892572733176,,,,,,,,,"LINESTRING (104.1046104 30.7104643, 104.1045703 30.7104298)"
314656088,314656091,0,1172474506,,footway,,,False,True,6.245071321890909,,,,,,,,,"LINESTRING (104.1046104 30.7104643, 104.1046707 30.7104859)"
314656091,314656088,0,1172474506,,footway,,,False,False,6.245071321890909,,,,,,,,,"LINESTRING (104.1046707 30.7104859, 104.1046104 30.7104643)"
314656091,314656093,0,1172474506,,footway,,,False,True,17.495947693037863,,,,,,,,,"LINESTRING (104.1046707 30.7104859, 104.1048165 30.710581)"
314656093,314656091,0,1172474506,,footway,,,False,False,17.495947693037863,,,,,,,,,"LINESTRING (104.1048165 30.710581, 104.1046707 30.7104859)"
314656093,314656094,0,1172474506,,footway,,,False,True,26.881899898751552,,,,,,,,,"LINESTRING (104.1048165 30.710581, 104.1050275 30.7107408)"
314656094,314656093,0,1172474506,,footway,,,False,False,26.881899898751552,,,,,,,,,"LINESTRING (104.1050275 30.7107408, 104.1048165 30.710581)"
314656094,314656095,0,1172474506,,footway,,,False,True,79.57890162109283,,,,,,,,,"LINESTRING (104.1050275 30.7107408, 104.1053491 30.7114009)"
314656095,5229950524,0,540644109,,footway,,,False,True,10.910708271083678,,,,,,,,,"LINESTRING (104.1053491 30.7114009, 104.105235 30.7113987)"
314656095,6176640599,0,659714947,,footway,,,False,True,16.216999804869978,,,,,,,,,"LINESTRING (104.1053491 30.7114009, 104.105445 30.7112806)"
314656095,314656094,0,1172474506,,footway,,,False,False,79.57890162109283,,,,,,,,,"LINESTRING (104.1053491 30.7114009, 104.1050275 30.7107408)"
314656095,6176640592,0,1172474506,,footway,,,False,True,34.27139547072888,,,,,,,,,"LINESTRING (104.1053491 30.7114009, 104.1054498 30.7116967)"
314656096,6176640593,0,1172474506,,footway,,,False,False,18.862782819610857,,,,,,,,,"LINESTRING (104.1055501 30.7119504, 104.1054927 30.7117881)"
314656096,9739419288,0,1172474506,,footway,,,False,True,18.850885562206432,,,,,,,,,"LINESTRING (104.1055501 30.7119504, 104.1055538 30.7121199)"
314656097,9739419288,0,1172474506,,footway,,,False,False,6.617274627963239,,,,,,,,,"LINESTRING (104.1055551 30.7121794, 104.1055538 30.7121199)"
314656097,314656098,0,1172474506,,footway,,,False,True,11.168990827263649,,,,,,,,,"LINESTRING (104.1055551 30.7121794, 104.1055049 30.7122701)"
314656098,314656097,0,1172474506,,footway,,,False,False,11.168990827263649,,,,,,,,,"LINESTRING (104.1055049 30.7122701, 104.1055551 30.7121794)"
314656098,314656099,0,1172474506,,footway,,,False,True,8.185385757782942,,,,,,,,,"LINESTRING (104.1055049 30.7122701, 104.1054496 30.7123263)"
314656099,314656098,0,1172474506,,footway,,,False,False,8.185385757782942,,,,,,,,,"LINESTRING (104.1054496 30.7123263, 104.1055049 30.7122701)"
314656099,314656101,0,1172474506,,footway,,,False,True,6.2630062008713585,,,,,,,,,"LINESTRING (104.1054496 30.7123263, 104.1053943 30.7123565)"
314656101,314656099,0,1172474506,,footway,,,False,False,6.2630062008713585,,,,,,,,,"LINESTRING (104.1053943 30.7123565, 104.1054496 30.7123263)"
314656101,314656102,0,1172474506,,footway,,,False,True,7.686167642432627,,,,,,,,,"LINESTRING (104.1053943 30.7123565, 104.1053139 30.7123565)"
314656102,314656101,0,1172474506,,footway,,,False,False,7.686167642432627,,,,,,,,,"LINESTRING (104.1053139 30.7123565, 104.1053943 30.7123565)"
314656102,9739419283,0,1172474506,,footway,,,False,True,9.990105952229824,,,,,,,,,"LINESTRING (104.1053139 30.7123565, 104.1052094 30.7123565)"
314656103,314656104,0,895234953,,footway,,,False,False,95.20793129486184,,,,,,,,,"LINESTRING (104.1051581 30.7123565, 104.1043693 30.7128792)"
314656103,9739419283,0,1172474506,,footway,,,False,False,4.9042338318245156,,,,,,,,,"LINESTRING (104.1051581 30.7123565, 104.1052094 30.7123565)"
314656103,5229950521,0,1172474506,,footway,,,False,True,48.09195770690707,,,,,,,,,"LINESTRING (104.1051581 30.7123565, 104.1046637 30.7124364)"
314656104,314656105,0,895234953,,footway,,,False,False,27.191204908438134,,,,,,,,,"LINESTRING (104.1043693 30.7128792, 104.1041281 30.7130088)"
314656104,314656103,0,895234953,,footway,,,False,True,95.20793129486184,,,,,,,,,"LINESTRING (104.1043693 30.7128792, 104.1051581 30.7123565)"
314656105,314656107,0,895234953,,footway,,,False,False,10.37994474224446,,,,,,,,,"LINESTRING (104.1041281 30.7130088, 104.1041029 30.7130996)"
314656105,314656104,0,895234953,,footway,,,False,True,27.191204908438134,,,,,,,,,"LINESTRING (104.1041281 30.7130088, 104.1043693 30.7128792)"
314656107,314656110,0,895234953,,footway,,,False,False,10.948437713840756,,,,,,,,,"LINESTRING (104.1041029 30.7130996, 104.1040728 30.7131946)"
314656107,314656105,0,895234953,,footway,,,False,True,10.37994474224446,,,,,,,,,"LINESTRING (104.1041029 30.7130996, 104.1041281 30.7130088)"
314656110,314656111,0,895234953,,footway,,,False,False,8.657314222275918,,,,,,,,,"LINESTRING (104.1040728 30.7131946, 104.1040226 30.7132594)"
314656110,314656107,0,895234953,,footway,,,False,True,10.948437713840756,,,,,,,,,"LINESTRING (104.1040728 30.7131946, 104.1041029 30.7130996)"
314656111,314656112,0,895234953,,footway,,,False,False,9.905961816360005,,,,,,,,,"LINESTRING (104.1040226 30.7132594, 104.1039422 30.7133156)"
314656111,314656110,0,895234953,,footway,,,False,True,8.657314222275918,,,,,,,,,"LINESTRING (104.1040226 30.7132594, 104.1040728 30.7131946)"
314656112,314656113,0,895234953,,footway,,,False,False,8.229391287211675,,,,,,,,,"LINESTRING (104.1039422 30.7133156, 104.1038567 30.7133242)"
314656112,314656111,0,895234953,,footway,,,False,True,9.905961816360005,,,,,,,,,"LINESTRING (104.1039422 30.7133156, 104.1040226 30.7132594)"
314656113,314655477,0,895234952,,footway,,,False,False,39.12750054771536,,,,,,,,,"LINESTRING (104.1038567 30.7133242, 104.1038218 30.7136748)"
314656113,314656117,0,895234953,,footway,,,False,False,11.883397451730795,,,,,,,,,"LINESTRING (104.1038567 30.7133242, 104.1037361 30.7132983)"
314656113,314656112,0,895234953,,footway,,,False,True,8.229391287211675,,,,,,,,,"LINESTRING (104.1038567 30.7133242, 104.1039422 30.7133156)"
314656117,314656118,0,895234953,,footway,,,False,False,8.59523947931741,,,,,,,,,"LINESTRING (104.1037361 30.7132983, 104.1036557 30.7132637)"
314656117,314656113,0,895234953,,footway,,,False,True,11.883397451730795,,,,,,,,,"LINESTRING (104.1037361 30.7132983, 104.1038567 30.7133242)"
314656118,314656119,0,895234953,,footway,,,False,False,6.7901056309239,,,,,,,,,"LINESTRING (104.1036557 30.7132637, 104.1036055 30.7132205)"
314656118,314656117,0,895234953,,footway,,,False,True,8.59523947931741,,,,,,,,,"LINESTRING (104.1036557 30.7132637, 104.1037361 30.7132983)"
314656119,314656120,0,895234953,,footway,,,False,False,11.689936355381134,,,,,,,,,"LINESTRING (104.1036055 30.7132205, 104.1035854 30.7131168)"
314656119,314656118,0,895234953,,footway,,,False,True,6.7901056309239,,,,,,,,,"LINESTRING (104.1036055 30.7132205, 104.1036557 30.7132637)"
314656120,314656121,0,895234953,,footway,,,False,False,16.356829436915994,,,,,,,,,"LINESTRING (104.1035854 30.7131168, 104.1034146 30.7131255)"
314656120,314656119,0,895234953,,footway,,,False,True,11.689936355381134,,,,,,,,,"LINESTRING (104.1035854 30.7131168, 104.1036055 30.7132205)"
314656121,9739419260,0,895234953,,footway,,,False,False,16.211970602307694,,,,,,,,,"LINESTRING (104.1034146 30.7131255, 104.1032462 30.7131083)"
314656121,314656120,0,895234953,,footway,,,False,True,16.356829436915994,,,,,,,,,"LINESTRING (104.1034146 30.7131255, 104.1035854 30.7131168)"
314656122,314656123,0,895234953,,footway,,,False,False,8.049539888239364,,,,,,,,,"LINESTRING (104.1032035 30.7131039, 104.1032286 30.713173)"
314656122,9739419260,0,895234953,,footway,,,False,True,4.111265582240536,,,,,,,,,"LINESTRING (104.1032035 30.7131039, 104.1032462 30.7131083)"
314656123,314656124,0,895234953,,footway,,,False,False,4.733086973507263,,,,,,,,,"LINESTRING (104.1032286 30.713173, 104.1032487 30.7132119)"
314656123,314656122,0,895234953,,footway,,,False,True,8.049539888239364,,,,,,,,,"LINESTRING (104.1032286 30.713173, 104.1032035 30.7131039)"
314656124,314656125,0,895234953,,footway,,,False,False,10.096714785064579,,,,,,,,,"LINESTRING (104.1032487 30.7132119, 104.1032437 30.7133026)"
314656124,314656123,0,895234953,,footway,,,False,True,4.733086973507263,,,,,,,,,"LINESTRING (104.1032487 30.7132119, 104.1032286 30.713173)"
314656125,314656126,0,895234953,,footway,,,False,False,7.200545787918378,,,,,,,,,"LINESTRING (104.1032437 30.7133026, 104.1031985 30.7133544)"
314656125,314656124,0,895234953,,footway,,,False,True,10.096714785064579,,,,,,,,,"LINESTRING (104.1032437 30.7133026, 104.1032487 30.7132119)"
314656126,314656127,0,895234953,,footway,,,False,False,6.0254602865129065,,,,,,,,,"LINESTRING (104.1031985 30.7133544, 104.1031432 30.7133804)"
314656126,314656125,0,895234953,,footway,,,False,True,7.200545787918378,,,,,,,,,"LINESTRING (104.1031985 30.7133544, 104.1032437 30.7133026)"
314656127,314656128,0,895234953,,footway,,,False,False,3.962933055942702,,,,,,,,,"LINESTRING (104.1031432 30.7133804, 104.103103 30.7133717)"
314656127,314656126,0,895234953,,footway,,,False,True,6.0254602865129065,,,,,,,,,"LINESTRING (104.1031432 30.7133804, 104.1031985 30.7133544)"
314656128,314656129,0,895234953,,footway,,,False,False,15.734693201444388,,,,,,,,,"LINESTRING (104.103103 30.7133717, 104.1029422 30.7133415)"
314656128,314656127,0,895234953,,footway,,,False,True,3.962933055942702,,,,,,,,,"LINESTRING (104.103103 30.7133717, 104.1031432 30.7133804)"
