osmid,y,x,street_count,highway,railway,ref,geometry
441159320,30.7181896,104.1257786,2,,,,POINT (104.1257786 30.7181896)
441159321,30.7184018,104.1245234,2,,,,POINT (104.1245234 30.7184018)
441159322,30.7194809,104.1178071,2,,,,POINT (104.1178071 30.7194809)
441159323,30.7197645,104.115951,2,,,,POINT (104.115951 30.7197645)
441159324,30.7202833,104.1115737,2,,,,POINT (104.1115737 30.7202833)
441159325,30.7208021,104.1072392,4,,,,POINT (104.1072392 30.7208021)
441159326,30.7212695,104.103444,2,,,,POINT (104.103444 30.7212695)
441159327,30.7214167,104.1010962,2,,,,POINT (104.1010962 30.7214167)
441159329,30.7216299,104.0962529,2,,,,POINT (104.0962529 30.7216299)
441159330,30.7218697,104.0905559,2,,,,POINT (104.0905559 30.7218697)
441159331,30.7221244,104.08811,2,,,,POINT (104.08811 30.7221244)
441159332,30.722294,104.0872729,2,,,,POINT (104.0872729 30.722294)
441159333,30.7226998,104.0854489,2,,,,POINT (104.0854489 30.7226998)
441159334,30.7231701,104.0837001,2,,,,POINT (104.0837001 30.7231701)
441159337,30.7257201,104.0740512,2,,,,POINT (104.0740512 30.7257201)
441159339,30.7129321,104.1363895,3,,,,POINT (104.1363895 30.7129321)
441159340,30.7133932,104.1354561,2,,,,POINT (104.1354561 30.7133932)
441159342,30.7163356,104.1302204,2,,,,POINT (104.1302204 30.7163356)
441159343,30.7167323,104.1294372,2,,,,POINT (104.1294372 30.7167323)
441159345,30.7171934,104.1283643,2,,,,POINT (104.1283643 30.7171934)
441159346,30.717544,104.127227,2,,,,POINT (104.127227 30.717544)
441159350,30.7178852,104.1261005,2,,,,POINT (104.1261005 30.7178852)
441159351,30.718162,104.1245126,2,,,,POINT (104.1245126 30.718162)
441159352,30.7194071,104.1169595,2,,,,POINT (104.1169595 30.7194071)
441159353,30.7198222,104.1135907,2,,,,POINT (104.1135907 30.7198222)
441159354,30.7205853,104.107325,2,,,,POINT (104.107325 30.7205853)
441159355,30.720911,104.104465,2,,,,POINT (104.104465 30.720911)
441159356,30.7210528,104.1032882,2,,,,POINT (104.1032882 30.7210528)
441159359,30.7215054,104.0941339,2,,,,POINT (104.0941339 30.7215054)
441159362,30.7215884,104.0920606,2,,,,POINT (104.0920606 30.7215884)
441159363,30.7218005,104.0888393,2,,,,POINT (104.0888393 30.7218005)
441159365,30.7220358,104.0873104,2,,,,POINT (104.0873104 30.7220358)
441159367,30.7223078,104.0860444,2,,,,POINT (104.0860444 30.7223078)
441159369,30.7238807,104.0801371,3,,,,POINT (104.0801371 30.7238807)
441159370,30.7243151,104.0783959,3,,,,POINT (104.0783959 30.7243151)
441159467,30.717373,104.1355702,3,motorway_junction,,,POINT (104.1355702 30.717373)
441159468,30.7148214,104.1336623,3,,,,POINT (104.1336623 30.7148214)
441159472,30.7143495,104.1333108,3,,,,POINT (104.1333108 30.7143495)
441159478,30.7119699,104.1312513,3,,,,POINT (104.1312513 30.7119699)
441159525,30.7115477,104.1310677,3,motorway_junction,,,POINT (104.1310677 30.7115477)
441159532,30.7082524,104.1240095,2,,,,POINT (104.1240095 30.7082524)
441159539,30.7087199,104.1256908,2,,,,POINT (104.1256908 30.7087199)
441159545,30.7090336,104.1266455,2,,,,POINT (104.1266455 30.7090336)
441159553,30.7094223,104.1275489,2,,,,POINT (104.1275489 30.7094223)
441159562,30.7098374,104.1284501,2,,,,POINT (104.1284501 30.7098374)
441159570,30.7105338,104.1296249,2,,,,POINT (104.1296249 30.7105338)
441159578,30.7109858,104.130333,2,,,,POINT (104.130333 30.7109858)
441159592,30.714312,104.1334618,3,,,,POINT (104.1334618 30.714312)
441159603,30.7147495,104.1337921,3,,,,POINT (104.1337921 30.7147495)
441159627,30.7171714,104.1356226,3,,,,POINT (104.1356226 30.7171714)
441159653,30.7259114,104.0721671,2,,,,POINT (104.0721671 30.7259114)
441159654,30.7213101,104.0987927,3,,,,POINT (104.0987927 30.7213101)
441159656,30.7130414,104.1368449,3,,,,POINT (104.1368449 30.7130414)
441159657,30.7145474,104.1338611,3,,,,POINT (104.1338611 30.7145474)
441159658,30.7148493,104.1333178,3,,,,POINT (104.1333178 30.7148493)
441159659,30.7164317,104.1304855,3,,,,POINT (104.1304855 30.7164317)
441159663,30.7212389,104.1047516,2,,,,POINT (104.1047516 30.7212389)
441159664,30.7261288,104.0722175,2,,,,POINT (104.0722175 30.7261288)
441159669,30.7160607,104.1306914,3,,,,POINT (104.1306914 30.7160607)
441159670,30.7146481,104.1331911,3,motorway_junction,,,POINT (104.1331911 30.7146481)
441159671,30.7143541,104.1337315,3,,,,POINT (104.1337315 30.7143541)
441159672,30.7140158,104.1340613,2,,,,POINT (104.1340613 30.7140158)
441159673,30.7138268,104.1341847,2,,,,POINT (104.1341847 30.7138268)
441159674,30.7136661,104.1342169,2,,,,POINT (104.1342169 30.7136661)
441159675,30.7134278,104.1341724,2,,,,POINT (104.1341724 30.7134278)
441159676,30.7132549,104.1339379,2,,,,POINT (104.1339379 30.7132549)
441159677,30.7132394,104.1336726,2,,,,POINT (104.1336726 30.7132394)
441159678,30.7133954,104.1334261,2,,,,POINT (104.1334261 30.7133954)
441159679,30.7136632,104.1333234,2,,,,POINT (104.1333234 30.7136632)
441159680,30.713931,104.1333406,2,,,,POINT (104.1333406 30.713931)
441159681,30.715104,104.1342997,2,,,,POINT (104.1342997 30.715104)
441159683,30.7151806,104.1346283,2,,,,POINT (104.1346283 30.7151806)
441159684,30.7150982,104.1349364,2,,,,POINT (104.1349364 30.7150982)
441159685,30.715012,104.1350323,2,,,,POINT (104.1350323 30.715012)
441159686,30.7147803,104.1351075,2,,,,POINT (104.1351075 30.7147803)
441159687,30.7146244,104.1350836,2,,,,POINT (104.1350836 30.7146244)
441159688,30.7145155,104.1349946,2,,,,POINT (104.1349946 30.7145155)
441159689,30.7143771,104.1346967,2,,,,POINT (104.1346967 30.7143771)
441159690,30.7143624,104.1345187,2,,,,POINT (104.1345187 30.7143624)
441159691,30.7144171,104.1342705,2,,,,POINT (104.1342705 30.7144171)
441159692,30.715132,104.1330743,2,,,,POINT (104.1330743 30.715132)
441159693,30.7153672,104.1329509,2,,,,POINT (104.1329509 30.7153672)
441159694,30.7155655,104.1329133,2,,,,POINT (104.1329133 30.7155655)
441159695,30.7157084,104.132967,2,,,,POINT (104.132967 30.7157084)
441159696,30.7158284,104.1330743,2,,,,POINT (104.1330743 30.7158284)
441159697,30.7159051,104.1332366,2,,,,POINT (104.1332366 30.7159051)
441159698,30.7159016,104.1333823,2,,,,POINT (104.1333823 30.7159016)
441159699,30.7157956,104.133639,2,,,,POINT (104.133639 30.7157956)
441159700,30.7155661,104.1337896,2,,,,POINT (104.1337896 30.7155661)
441159701,30.7154072,104.1338204,2,,,,POINT (104.1338204 30.7154072)
441159706,30.7151965,104.1337824,2,,,,POINT (104.1337824 30.7151965)
441159708,30.7141358,104.1329544,2,,,,POINT (104.1329544 30.7141358)
441159709,30.7140475,104.1327695,2,,,,POINT (104.1327695 30.7140475)
441159712,30.7139887,104.1325812,2,,,,POINT (104.1325812 30.7139887)
441159713,30.7140181,104.1322424,2,,,,POINT (104.1322424 30.7140181)
441159715,30.7141064,104.1321191,2,,,,POINT (104.1321191 30.7141064)
441159717,30.7143526,104.1320228,2,,,,POINT (104.1320228 30.7143526)
441159720,30.7145831,104.1321362,2,,,,POINT (104.1321362 30.7145831)
441159722,30.7146754,104.1322481,2,,,,POINT (104.1322481 30.7146754)
441159724,30.7147303,104.1325915,2,,,,POINT (104.1325915 30.7147303)
441159727,30.7147009,104.1328209,2,,,,POINT (104.1328209 30.7147009)
441159740,30.7134671,104.1360944,2,,,,POINT (104.1360944 30.7134671)
441159742,30.7137853,104.1354829,2,,,,POINT (104.1354829 30.7137853)
441159744,30.7140297,104.1350859,2,,,,POINT (104.1350859 30.7140297)
441159750,30.7142627,104.1348203,2,,,,POINT (104.1348203 30.7142627)
441159752,30.7146421,104.1345947,2,,,,POINT (104.1345947 30.7146421)
441159753,30.7147938,104.1345568,2,,,,POINT (104.1345568 30.7147938)
441159754,30.7154479,104.1345697,2,,,,POINT (104.1345697 30.7154479)
441159764,30.715721,104.1339733,2,,,,POINT (104.1339733 30.715721)
441159766,30.7155102,104.1334927,2,,,,POINT (104.1334927 30.7155102)
441159767,30.7154456,104.1331225,2,,,,POINT (104.1331225 30.7154456)
441159769,30.7154778,104.1326612,2,,,,POINT (104.1326612 30.7154778)
441159770,30.7155793,104.1323232,2,,,,POINT (104.1323232 30.7155793)
441159774,30.7161189,104.1313147,2,,,,POINT (104.1313147 30.7161189)
441159776,30.7157823,104.1319155,2,,,,POINT (104.1319155 30.7157823)
441159778,30.7155555,104.1313269,2,,,,POINT (104.1313269 30.7155555)
441159779,30.7152288,104.1318834,2,,,,POINT (104.1318834 30.7152288)
441159780,30.7150766,104.132114,2,,,,POINT (104.132114 30.7150766)
441159784,30.7148968,104.1322589,2,,,,POINT (104.1322589 30.7148968)
441159785,30.7145924,104.1324413,2,,,,POINT (104.1324413 30.7145924)
441159787,30.7142788,104.1325217,2,,,,POINT (104.1325217 30.7142788)
441159791,30.7140897,104.1325164,2,,,,POINT (104.1325164 30.7140897)
441159792,30.7135573,104.132365,2,,,,POINT (104.132365 30.7135573)
441159793,30.7132865,104.1322041,2,,,,POINT (104.1322041 30.7132865)
441159796,30.7114346,104.1306416,2,,,,POINT (104.1306416 30.7114346)
441159797,30.711115,104.1302311,2,,,,POINT (104.1302311 30.711115)
441159799,30.7107044,104.1295874,2,,,,POINT (104.1295874 30.7107044)
441159801,30.7099907,104.1284292,2,,,,POINT (104.1284292 30.7099907)
441159802,30.7094977,104.1274522,2,,,,POINT (104.1274522 30.7094977)
441159804,30.7091669,104.126583,2,,,,POINT (104.126583 30.7091669)
441159805,30.7089103,104.1258005,2,,,,POINT (104.1258005 30.7089103)
441159806,30.7083744,104.123967,2,,,,POINT (104.123967 30.7083744)
441159807,30.7133781,104.1330717,2,,,,POINT (104.1330717 30.7133781)
441159808,30.7135132,104.1332513,2,,,,POINT (104.1332513 30.7135132)
441159809,30.7136562,104.1335946,2,,,,POINT (104.1335946 30.7136562)
441159810,30.7137161,104.1339701,2,,,,POINT (104.1339701 30.7137161)
441159811,30.7136931,104.1343188,2,,,,POINT (104.1343188 30.7136931)
441159812,30.7136792,104.1344744,2,,,,POINT (104.1344744 30.7136792)
441159814,30.7135455,104.1348606,2,,,,POINT (104.1348606 30.7135455)
441159816,30.7132295,104.1355634,2,,,,POINT (104.1355634 30.7132295)
441159817,30.7229197,104.1035426,3,,,,POINT (104.1035426 30.7229197)
441159818,30.7174528,104.1011993,2,,,,POINT (104.1011993 30.7174528)
441159820,30.7180408,104.1014663,3,,,,POINT (104.1014663 30.7180408)
441159822,30.7211547,104.0998174,2,,,,POINT (104.0998174 30.7211547)
441159823,30.7210665,104.1014618,2,,,,POINT (104.1014618 30.7210665)
441159824,30.7210458,104.1021886,2,,,,POINT (104.1021886 30.7210458)
441159825,30.7210092,104.1024333,2,,,,POINT (104.1024333 30.7210092)
441159826,30.7209424,104.102625,2,,,,POINT (104.102625 30.7209424)
441159828,30.7206988,104.1031201,2,,,,POINT (104.1031201 30.7206988)
441159829,30.7206388,104.1033184,2,,,,POINT (104.1033184 30.7206388)
441159836,30.7221535,104.1034872,2,,,,POINT (104.1034872 30.7221535)
441159839,30.7219932,104.103522,2,,,,POINT (104.103522 30.7219932)
441159840,30.7218467,104.1036212,2,,,,POINT (104.1036212 30.7218467)
441159841,30.7216772,104.103788,2,,,,POINT (104.103788 30.7216772)
441159842,30.7214192,104.1040146,2,,,,POINT (104.1040146 30.7214192)
441159845,30.721102,104.1040707,2,,,,POINT (104.1040707 30.721102)
441159856,30.7209231,104.1040061,2,,,,POINT (104.1040061 30.7209231)
441159863,30.7207717,104.1038659,2,,,,POINT (104.1038659 30.7207717)
441159893,30.7206715,104.1036848,2,,,,POINT (104.1036848 30.7206715)
441159917,30.7213712,104.103662,2,,,,POINT (104.103662 30.7213712)
441159923,30.7215092,104.1032173,2,,,,POINT (104.1032173 30.7215092)
441159926,30.7217933,104.1026187,2,,,,POINT (104.1026187 30.7217933)
441159964,30.7218,104.1024338,2,,,,POINT (104.1024338 30.7218)
441159969,30.7217584,104.1022891,2,,,,POINT (104.1022891 30.7217584)
441159973,30.7216203,104.1020624,2,,,,POINT (104.1020624 30.7216203)
441159978,30.7214997,104.1019713,2,,,,POINT (104.1019713 30.7214997)
441159983,30.72128,104.101909,2,,,,POINT (104.101909 30.72128)
441159988,30.7209864,104.1019879,2,,,,POINT (104.1019879 30.7209864)
441159993,30.7206518,104.1022592,2,,,,POINT (104.1022592 30.7206518)
441159999,30.7203217,104.1023824,2,,,,POINT (104.1023824 30.7203217)
441160016,30.7200041,104.1023494,2,,,,POINT (104.1023494 30.7200041)
441160084,30.7278559,104.0897149,1,,,,POINT (104.0897149 30.7278559)
441160112,30.7362936,104.0959847,1,,,,POINT (104.0959847 30.7362936)
441160266,30.7300026,104.1061932,3,,,,POINT (104.1061932 30.7300026)
441160278,30.7304238,104.1051739,2,,,,POINT (104.1051739 30.7304238)
441160290,30.7312676,104.1038006,2,,,,POINT (104.1038006 30.7312676)
441160294,30.7312399,104.1036826,2,,,,POINT (104.1036826 30.7312399)
441160297,30.7304975,104.1027653,2,,,,POINT (104.1027653 30.7304975)
441160300,30.729377,104.1011023,2,,,,POINT (104.1011023 30.729377)
441160305,30.7290404,104.1003084,2,,,,POINT (104.1003084 30.7290404)
441160318,30.7289465,104.0999798,3,,,,POINT (104.0999798 30.7289465)
441160323,30.7290479,104.099386,3,,,,POINT (104.099386 30.7290479)
441160325,30.7290709,104.0993799,2,,,,POINT (104.0993799 30.7290709)
441160329,30.7291182,104.0992926,3,,,,POINT (104.0992926 30.7291182)
441160331,30.7291126,104.0992645,2,,,,POINT (104.0992645 30.7291126)
441160335,30.7290571,104.099212,3,,,,POINT (104.099212 30.7290571)
441160339,30.7290336,104.099211,2,,,,POINT (104.099211 30.7290336)
441160340,30.729011,104.0992185,2,,,,POINT (104.0992185 30.729011)
441160345,30.7289737,104.0993341,2,,,,POINT (104.0993341 30.7289737)
441160356,30.7292521,104.0979622,2,,,,POINT (104.0979622 30.7292521)
441160359,30.729585,104.0961013,3,,,,POINT (104.0961013 30.729585)
441160363,30.7333472,104.0982538,2,,,,POINT (104.0982538 30.7333472)
441160368,30.7336376,104.0983826,2,,,,POINT (104.0983826 30.7336376)
441160373,30.7340157,104.0984308,2,,,,POINT (104.0984308 30.7340157)
441160375,30.7343339,104.0983826,2,,,,POINT (104.0983826 30.7343339)
441160379,30.7347212,104.0982163,2,,,,POINT (104.0982163 30.7347212)
441160382,30.7352653,104.0979051,2,,,,POINT (104.0979051 30.7352653)
441160386,30.7356757,104.0976798,2,,,,POINT (104.0976798 30.7356757)
441160390,30.7360999,104.0976101,2,,,,POINT (104.0976101 30.7360999)
441160407,30.7363443,104.0975886,2,,,,POINT (104.0975886 30.7363443)
441160413,30.7365379,104.0974062,2,,,,POINT (104.0974062 30.7365379)
441160415,30.7366071,104.0971809,2,,,,POINT (104.0971809 30.7366071)
441160421,30.7366071,104.0969073,2,,,,POINT (104.0969073 30.7366071)
441160422,30.7364826,104.0958666,3,,,,POINT (104.0958666 30.7364826)
441160437,30.7362798,104.0938013,2,,,,POINT (104.0938013 30.7362798)
441160440,30.7362198,104.0931844,2,,,,POINT (104.0931844 30.7362198)
441160444,30.7361295,104.0924622,3,,,,POINT (104.0924622 30.7361295)
441160447,30.73604,104.0916341,3,,,,POINT (104.0916341 30.73604)
441160449,30.7347535,104.0910387,2,,,,POINT (104.0910387 30.7347535)
441160452,30.7327523,104.0911564,3,,,,POINT (104.0911564 30.7327523)
441160540,30.7294329,104.0958861,2,,,,POINT (104.0958861 30.7294329)
441160543,30.7287914,104.0954053,2,,,,POINT (104.0954053 30.7287914)
441160550,30.7264258,104.0939301,2,,,,POINT (104.0939301 30.7264258)
441160551,30.7262875,104.093737,2,,,,POINT (104.093737 30.7262875)
441160552,30.72619,104.0936274,2,,,,POINT (104.0936274 30.72619)
441160553,30.7260613,104.0935394,3,,,,POINT (104.0935394 30.7260613)
441160554,30.7261307,104.0933507,2,,,,POINT (104.0933507 30.7261307)
441160556,30.7261584,104.0928036,2,,,,POINT (104.0928036 30.7261584)
441160566,30.7261584,104.0924066,3,,,,POINT (104.0924066 30.7261584)
441160581,30.7262091,104.0909153,2,,,,POINT (104.0909153 30.7262091)
441160593,30.725236,104.0898424,2,,,,POINT (104.0898424 30.725236)
441160636,30.725107,104.0895956,2,,,,POINT (104.0895956 30.725107)
441160645,30.724881,104.0894186,2,,,,POINT (104.0894186 30.724881)
441160658,30.7240371,104.0889948,2,,,,POINT (104.0889948 30.7240371)
441160720,30.7237834,104.0886622,2,,,,POINT (104.0886622 30.7237834)
441160732,30.723742,104.0885389,2,,,,POINT (104.0885389 30.723742)
441160745,30.7237743,104.0883511,2,,,,POINT (104.0883511 30.7237743)
441160800,30.7241637,104.087669,3,,,,POINT (104.087669 30.7241637)
441160814,30.7244107,104.0878415,2,,,,POINT (104.0878415 30.7244107)
441160828,30.72513,104.0881633,2,,,,POINT (104.0881633 30.72513)
441160875,30.7255312,104.0881097,2,,,,POINT (104.0881097 30.7255312)
441160928,30.7257341,104.0880668,2,,,,POINT (104.0880668 30.7257341)
441160944,30.7264529,104.0879262,3,,,,POINT (104.0879262 30.7264529)
441160974,30.726495,104.0877879,2,,,,POINT (104.0877879 30.726495)
441160992,30.7271405,104.0876806,2,,,,POINT (104.0876806 30.7271405)
441161051,30.730411,104.0884694,2,,,,POINT (104.0884694 30.730411)
441161052,30.7326358,104.0875951,3,,,,POINT (104.0875951 30.7326358)
441161054,30.7327247,104.0910601,2,,,,POINT (104.0910601 30.7327247)
441177478,30.7383961,104.0493435,3,,,,POINT (104.0493435 30.7383961)
441177483,30.7359155,104.0495503,2,,,,POINT (104.0495503 30.7359155)
441187183,30.6588526,104.0647365,3,,,,POINT (104.0647365 30.6588526)
441187223,30.6693584,104.0578152,4,,,,POINT (104.0578152 30.6693584)
441187228,30.6695128,104.0631561,4,,,,POINT (104.0631561 30.6695128)
441187240,30.6748967,104.0655675,4,,,,POINT (104.0655675 30.6748967)
441187385,30.6884084,104.0636342,4,,,,POINT (104.0636342 30.6884084)
441187390,30.6870653,104.0635933,2,,,,POINT (104.0635933 30.6870653)
441187393,30.6863664,104.0633596,2,,,,POINT (104.0633596 30.6863664)
441187401,30.6861272,104.0632224,4,,,,POINT (104.0632224 30.6861272)
441187404,30.6850155,104.0617616,4,,,,POINT (104.0617616 30.6850155)
441187409,30.6849045,104.0615987,2,,,,POINT (104.0615987 30.6849045)
441187441,30.6883989,104.0566042,2,,,,POINT (104.0566042 30.6883989)
441187448,30.6884169,104.0577361,2,,,,POINT (104.0577361 30.6884169)
441187481,30.6884102,104.0583636,2,,,,POINT (104.0583636 30.6884102)
441187491,30.6882423,104.060791,3,,,,POINT (104.060791 30.6882423)
441187536,30.6891675,104.0561962,2,,,,POINT (104.0561962 30.6891675)
441187543,30.6900982,104.0551138,2,,,,POINT (104.0551138 30.6900982)
441187557,30.6904979,104.0547755,2,,,,POINT (104.0547755 30.6904979)
441187582,30.6909358,104.0546185,2,,,,POINT (104.0546185 30.6909358)
441187597,30.6917067,104.0546156,3,,,,POINT (104.0546156 30.6917067)
441187620,30.703954,104.0548889,2,,,,POINT (104.0548889 30.703954)
441187627,30.7042858,104.0547756,2,,,,POINT (104.0547756 30.7042858)
441187640,30.7048694,104.0544256,2,,,,POINT (104.0544256 30.7048694)
441187655,30.7084331,104.0509101,3,,,,POINT (104.0509101 30.7084331)
441187666,30.7108242,104.0486145,5,,,,POINT (104.0486145 30.7108242)
441187679,30.7118659,104.0479329,2,,,,POINT (104.0479329 30.7118659)
441187687,30.7122726,104.0477988,2,,,,POINT (104.0477988 30.7122726)
441187700,30.7127341,104.0477626,2,,,,POINT (104.0477626 30.7127341)
441187715,30.7182435,104.0483368,3,,,,POINT (104.0483368 30.7182435)
441187727,30.718377,104.0486806,2,,,,POINT (104.0486806 30.718377)
441187738,30.7186855,104.0494619,2,,,,POINT (104.0494619 30.7186855)
441187921,30.6814414,104.0594677,2,,,,POINT (104.0594677 30.6814414)
441221468,30.6480619,104.0308404,3,,,,POINT (104.0308404 30.6480619)
441265744,30.6460144,104.0305858,2,,,,POINT (104.0305858 30.6460144)
465203714,30.7018608,104.1023981,3,,,,POINT (104.1023981 30.7018608)
465203715,30.7040538,104.101025,2,,,,POINT (104.101025 30.7040538)
465203716,30.7044815,104.1007995,2,,,,POINT (104.1007995 30.7044815)
465203717,30.704724,104.1007436,2,,,,POINT (104.1007436 30.704724)
465203718,30.7050572,104.1007464,2,,,,POINT (104.1007464 30.7050572)
465203720,30.7053071,104.1008209,2,,,,POINT (104.1008209 30.7053071)
465203722,30.705446,104.1008922,2,,,,POINT (104.1008922 30.705446)
465203724,30.7056976,104.1010493,2,,,,POINT (104.1010493 30.7056976)
465203726,30.7058859,104.1012452,2,,,,POINT (104.1012452 30.7058859)
465203728,30.7060353,104.1015038,2,,,,POINT (104.1015038 30.7060353)
465203730,30.7061368,104.1017945,2,,,,POINT (104.1017945 30.7061368)
